"BehaviorSpace results (NetLogo 6.1.1)"
"gis.nlogo"
"full-verification"
"07/22/2020 14:33:53:900 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-384","384","-256","256"
"[run number]","size-of-std","transform-houses?","avg_migrant_income","amount-of-health-improved","aggregate-cluster-size","improve-health?","amount-of-mixed-nhs","citizen-color","build-percent","amount-of-safety-improved","recolor-agents?","increase-social-housing?","build-more-houses?","random-attributes?","increase-percent","housing-market-inflation?","transformed-percentage","migrant-multiplier","mixed-use-zoning?","improve-safety?","[step]","KPI-available_buy_houses","KPI-available_part_rent_houses","KPI-available_social_rent_houses","KPI-avg_income","KPI-avg_price","KPI-avg_utility","KPI-citizen-count","KPI-p-sc-lower","KPI-p-sc-working","KPI-p-sc-middle","KPI-p-sc-upper","KPI-p-dutch","KPI-p-other-western","KPI-p-antilles","KPI-p-morocco","KPI-p-suriname","KPI-p-turkey","KPI-p-indonesian","KPI-p-eastern-eu","KPI-p-other-nonwestern"
"10","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","0.125","false","19000","5","1","false","4","social group","2.5","5","false","false","false","false","10","false","50","1","false","false","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
